rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,linedress,linedressed,problems,smooth,distraction,strategies,easier,similar,comments,partid,age
1133.5999999046326,,shortestpath_phase,1081281,GW/jukebox.jpg,,,,49.0,GW/snail.jpg,GW/teeth.jpg,0.0,0.5,,,,GW/teeth.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1082285,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
3146.899999976158,,shortestpath_phase,1085434,GW/soldier.jpg,,,,49.0,GW/basket.jpg,GW/dustpan.jpg,1.0,0.5294117647058824,,,,GW/basket.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1086438,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2497.899999976158,,shortestpath_phase,1088939,GW/globe.jpg,,,,49.0,GW/paint.jpg,GW/camera.jpg,1.0,0.5555555555555556,,,,GW/paint.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1089943,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
934.3000000715256,,shortestpath_phase,1090880,GW/dustpan.jpg,,,,49.0,GW/soldier.jpg,GW/jukebox.jpg,0.0,0.5263157894736842,,,,GW/jukebox.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1091884,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1727.399999976158,,shortestpath_phase,1093614,GW/basket.jpg,,,,50.0,GW/globe.jpg,GW/snail.jpg,1.0,0.55,,,,GW/snail.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1094619,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
999.6999999284744,,shortestpath_phase,1095621,GW/gong.jpg,,,,49.0,GW/soldier.jpg,GW/camera.jpg,0.0,0.5238095238095238,,,,GW/camera.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1096625,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1079.399999976158,,shortestpath_phase,1097707,GW/wheelchair.jpg,,,,50.0,GW/barrel.jpg,GW/gong.jpg,0.0,0.5,,,,GW/barrel.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1098711,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
923.5,,shortestpath_phase,1099638,GW/jukebox.jpg,,,,50.0,GW/teeth.jpg,GW/soldier.jpg,0.0,0.4782608695652174,,,,GW/teeth.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1100641,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1341.5,,shortestpath_phase,1101985,GW/gong.jpg,,,,49.0,GW/snail.jpg,GW/globe.jpg,0.0,0.4583333333333333,,,,GW/globe.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1102990,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1322.0,,shortestpath_phase,1104314,GW/wheelchair.jpg,,,,49.0,GW/teeth.jpg,GW/jukebox.jpg,1.0,0.48,,,,GW/teeth.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1105318,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1088.899999976158,,shortestpath_phase,1106410,GW/camera.jpg,,,,49.0,GW/globe.jpg,GW/jukebox.jpg,0.0,0.4615384615384615,,,,GW/jukebox.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1107414,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1111.5,,shortestpath_phase,1108528,GW/wheelchair.jpg,,,,50.0,GW/globe.jpg,GW/hat.jpg,1.0,0.4814814814814814,,,,GW/hat.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1109532,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1419.899999976158,,shortestpath_phase,1110954,GW/jukebox.jpg,,,,49.0,GW/basket.jpg,GW/soldier.jpg,1.0,0.5,,,,GW/basket.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1111959,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1058.600000023842,,shortestpath_phase,1113020,GW/wheelchair.jpg,,,,49.0,GW/gong.jpg,GW/camera.jpg,0.0,0.4827586206896552,,,,GW/camera.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1114024,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1372.3000000715256,,shortestpath_phase,1115399,GW/dustpan.jpg,,,,49.0,GW/barrel.jpg,GW/camera.jpg,1.0,0.5,,,,GW/barrel.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1116404,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2182.6999999284744,,shortestpath_phase,1118589,GW/wheelchair.jpg,,,,50.0,GW/camera.jpg,GW/dustpan.jpg,0.0,0.4838709677419355,,,,GW/camera.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1119593,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
858.2999999523163,,shortestpath_phase,1120455,GW/dustpan.jpg,,,,50.0,GW/teeth.jpg,GW/camera.jpg,0.0,0.46875,,,,GW/teeth.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1121460,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1095.5,,shortestpath_phase,1122559,GW/basket.jpg,,,,50.0,GW/jukebox.jpg,GW/hat.jpg,1.0,0.4848484848484848,,,,GW/hat.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1123566,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1290.0999999046326,,shortestpath_phase,1124859,GW/globe.jpg,,,,49.0,GW/wheelchair.jpg,GW/camera.jpg,1.0,0.5,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1125864,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1000.0,,shortestpath_phase,1126868,GW/soldier.jpg,,,,49.0,GW/jukebox.jpg,GW/hat.jpg,0.0,0.4857142857142857,,,,GW/hat.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1127871,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1313.1999999284744,,shortestpath_phase,1129187,GW/basket.jpg,,,,49.0,GW/globe.jpg,GW/dustpan.jpg,0.0,0.4722222222222222,,,,GW/dustpan.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1130193,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1363.0,,shortestpath_phase,1131559,GW/hat.jpg,,,,50.0,GW/soldier.jpg,GW/wheelchair.jpg,1.0,0.4864864864864865,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1132563,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1117.2000000476835,,shortestpath_phase,1133683,GW/basket.jpg,,,,50.0,GW/gong.jpg,GW/teeth.jpg,1.0,0.5,,,,GW/teeth.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1134687,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
926.8000000715256,,shortestpath_phase,1135616,GW/snail.jpg,,,,49.0,GW/teeth.jpg,GW/hat.jpg,0.0,0.4871794871794871,,,,GW/hat.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1136622,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1204.0,,shortestpath_phase,1137829,GW/barrel.jpg,,,,50.0,GW/camera.jpg,GW/teeth.jpg,1.0,0.5,,,,GW/teeth.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1138833,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
3773.0,,shortestpath_phase,1142609,GW/snail.jpg,,,,49.0,GW/soldier.jpg,GW/dustpan.jpg,1.0,0.5121951219512195,,,,GW/soldier.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1143614,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
996.399999976158,,shortestpath_phase,1144613,GW/paint.jpg,,,,49.0,GW/globe.jpg,GW/dustpan.jpg,0.0,0.5,,,,GW/dustpan.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1145617,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2394.7000000476837,,shortestpath_phase,1148015,GW/camera.jpg,,,,50.0,GW/dustpan.jpg,GW/barrel.jpg,1.0,0.5116279069767442,,,,GW/barrel.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1149019,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1640.899999976158,,shortestpath_phase,1150663,GW/gong.jpg,,,,49.0,GW/soldier.jpg,GW/paint.jpg,0.0,0.5,,,,GW/paint.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1151668,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1081.399999976158,,shortestpath_phase,1152752,GW/basket.jpg,,,,50.0,GW/barrel.jpg,GW/jukebox.jpg,0.0,0.4888888888888889,,,,GW/barrel.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1153756,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
3932.599999904633,,shortestpath_phase,1157691,GW/wheelchair.jpg,,,,50.0,GW/camera.jpg,GW/teeth.jpg,0.0,0.4782608695652174,,,,GW/camera.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1158696,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1414.5,,shortestpath_phase,1160113,GW/soldier.jpg,,,,50.0,GW/barrel.jpg,GW/gong.jpg,0.0,0.4680851063829787,,,,GW/barrel.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1161118,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1302.399999976158,,shortestpath_phase,1162423,GW/dustpan.jpg,,,,50.0,GW/basket.jpg,GW/jukebox.jpg,1.0,0.4791666666666667,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1163427,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1623.0,,shortestpath_phase,1165053,GW/globe.jpg,,,,50.0,GW/basket.jpg,GW/soldier.jpg,0.0,0.4693877551020408,,,,GW/basket.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1166057,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1773.7000000476835,,shortestpath_phase,1167833,GW/camera.jpg,,,,50.0,GW/wheelchair.jpg,GW/globe.jpg,0.0,0.46,,,,GW/wheelchair.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1168839,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2602.2000000476837,,shortestpath_phase,1171444,GW/dustpan.jpg,,,,49.0,GW/barrel.jpg,GW/camera.jpg,1.0,0.4705882352941176,,,,GW/barrel.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1172449,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2064.0,,shortestpath_phase,1174516,GW/camera.jpg,,,,49.0,GW/jukebox.jpg,GW/paint.jpg,0.0,0.4615384615384615,,,,GW/paint.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1175520,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1634.5999999046326,,shortestpath_phase,1177158,GW/dustpan.jpg,,,,49.0,GW/teeth.jpg,GW/basket.jpg,1.0,0.4716981132075472,,,,GW/teeth.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1178162,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1910.2999999523165,,shortestpath_phase,1180075,GW/soldier.jpg,,,,49.0,GW/jukebox.jpg,GW/snail.jpg,0.0,0.4629629629629629,,,,GW/snail.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1181079,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1461.399999976158,,shortestpath_phase,1182543,GW/globe.jpg,,,,49.0,GW/gong.jpg,GW/soldier.jpg,1.0,0.4727272727272727,,,,GW/gong.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1183548,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1188.0,,shortestpath_phase,1184739,GW/camera.jpg,,,,50.0,GW/dustpan.jpg,GW/teeth.jpg,1.0,0.4821428571428571,,,,GW/teeth.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1185743,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1732.899999976158,,shortestpath_phase,1187479,GW/jukebox.jpg,,,,49.0,GW/camera.jpg,GW/dustpan.jpg,0.0,0.4736842105263157,,,,GW/dustpan.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1188483,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1202.2000000476835,,shortestpath_phase,1189688,GW/gong.jpg,,,,50.0,GW/barrel.jpg,GW/wheelchair.jpg,0.0,0.4655172413793103,,,,GW/barrel.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1190693,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1699.7000000476835,,shortestpath_phase,1192395,GW/soldier.jpg,,,,49.0,GW/gong.jpg,GW/camera.jpg,0.0,0.4576271186440678,,,,GW/camera.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1193400,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1596.899999976158,,shortestpath_phase,1194999,GW/dustpan.jpg,,,,50.0,GW/soldier.jpg,GW/jukebox.jpg,1.0,0.4666666666666667,,,,GW/jukebox.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1196004,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2644.399999976158,,shortestpath_phase,1198651,GW/basket.jpg,,,,49.0,GW/dustpan.jpg,GW/hat.jpg,0.0,0.4590163934426229,,,,GW/hat.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1199655,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2387.100000023842,,shortestpath_phase,1202045,GW/soldier.jpg,,,,50.0,GW/dustpan.jpg,GW/globe.jpg,0.0,0.4516129032258064,,,,GW/dustpan.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1203050,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2080.7000000476837,,shortestpath_phase,1205133,GW/wheelchair.jpg,,,,49.0,GW/globe.jpg,GW/camera.jpg,0.0,0.4444444444444444,,,,GW/camera.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1206138,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1569.6999999284744,,shortestpath_phase,1207710,GW/soldier.jpg,,,,49.0,GW/gong.jpg,GW/basket.jpg,0.0,0.4375,,,,GW/basket.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1208715,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1283.7999999523165,,shortestpath_phase,1210002,GW/wheelchair.jpg,,,,49.0,GW/globe.jpg,GW/teeth.jpg,0.0,0.4307692307692308,,,,GW/teeth.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1211007,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1384.899999976158,,shortestpath_phase,1212394,GW/camera.jpg,,,,49.0,GW/soldier.jpg,GW/dustpan.jpg,1.0,0.4393939393939394,,,,GW/soldier.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1213399,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
3205.100000023842,,shortestpath_phase,1216607,GW/wheelchair.jpg,,,,49.0,GW/barrel.jpg,GW/dustpan.jpg,1.0,0.4477611940298507,,,,GW/barrel.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1217612,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1143.2000000476835,,shortestpath_phase,1218758,GW/globe.jpg,,,,50.0,GW/hat.jpg,GW/wheelchair.jpg,0.0,0.4411764705882353,,,,GW/hat.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1219763,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1546.6999999284744,,shortestpath_phase,1221312,GW/soldier.jpg,,,,50.0,GW/globe.jpg,GW/basket.jpg,1.0,0.4492753623188406,,,,GW/basket.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1222317,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
2047.7000000476835,,shortestpath_phase,1224368,GW/globe.jpg,,,,49.0,GW/soldier.jpg,GW/hat.jpg,0.0,0.4428571428571428,,,,GW/hat.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1225373,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
3314.400000095367,,shortestpath_phase,1228690,GW/teeth.jpg,,,,50.0,GW/jukebox.jpg,GW/snail.jpg,0.0,0.4366197183098591,,,,GW/jukebox.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1229695,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1626.2000000476835,,shortestpath_phase,1231324,GW/globe.jpg,,,,49.0,GW/snail.jpg,GW/basket.jpg,1.0,0.4444444444444444,,,,GW/snail.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1232329,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1764.899999976158,,shortestpath_phase,1234097,GW/teeth.jpg,,,,49.0,GW/wheelchair.jpg,GW/soldier.jpg,1.0,0.4520547945205479,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1235101,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1492.600000023842,,shortestpath_phase,1236597,GW/globe.jpg,,,,49.0,GW/jukebox.jpg,GW/wheelchair.jpg,1.0,0.4594594594594595,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1237601,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1112.7000000476835,,shortestpath_phase,1238717,GW/soldier.jpg,,,,49.0,GW/jukebox.jpg,GW/teeth.jpg,0.0,0.4533333333333333,,,,GW/teeth.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1239722,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1257.1999999284744,,shortestpath_phase,1240983,GW/gong.jpg,,,,49.0,GW/basket.jpg,GW/wheelchair.jpg,1.0,0.4605263157894737,,,,GW/basket.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1241987,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
832.8999999761581,,shortestpath_phase,1242824,GW/globe.jpg,,,,50.0,GW/basket.jpg,GW/teeth.jpg,1.0,0.4675324675324675,,,,GW/teeth.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1243829,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1366.0,,shortestpath_phase,1245198,GW/soldier.jpg,,,,50.0,GW/jukebox.jpg,GW/dustpan.jpg,1.0,0.4743589743589743,,,,GW/dustpan.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1246202,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
923.100000023842,,shortestpath_phase,1247128,GW/camera.jpg,,,,50.0,GW/hat.jpg,GW/jukebox.jpg,0.0,0.4683544303797468,,,,GW/hat.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1248133,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1924.5,,shortestpath_phase,1250061,GW/jukebox.jpg,,,,50.0,GW/paint.jpg,GW/camera.jpg,0.0,0.4625,,,,GW/paint.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1251065,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1112.2000000476835,,shortestpath_phase,1252180,GW/camera.jpg,,,,50.0,GW/globe.jpg,GW/dustpan.jpg,1.0,0.4691358024691358,,,,GW/dustpan.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1253184,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1183.399999976158,,shortestpath_phase,1254371,GW/wheelchair.jpg,,,,50.0,GW/dustpan.jpg,GW/teeth.jpg,1.0,0.4756097560975609,,,,GW/teeth.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1255375,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1128.8000000715256,,shortestpath_phase,1256507,GW/globe.jpg,,,,49.0,GW/camera.jpg,GW/hat.jpg,0.0,0.4698795180722891,,,,GW/hat.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1257513,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
835.2000000476837,,shortestpath_phase,1258352,GW/jukebox.jpg,,,,50.0,GW/wheelchair.jpg,GW/teeth.jpg,1.0,0.4761904761904761,,,,GW/teeth.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1259356,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
1180.899999976158,,shortestpath_phase,1260540,GW/dustpan.jpg,,,,49.0,GW/basket.jpg,GW/camera.jpg,1.0,0.4823529411764706,,,,GW/basket.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,6550de88683355a74699844c,young
,,html-keyboard-response,1261544,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550de88683355a74699844c,young
