"rt","responses","trial_type","time_elapsed","sequence","stimulus","cities","city_images","button_pressed","response","key_press","stimulus_left","stimulus_right","accuracy","cumulative_accuracy","stimulus_down_left","stimulus_down_mid","stimulus_down_right","stimulus_correct","stimulus_short","stimulus_far","weighted_accuracy","missedtrial","condition","specific_pairs","imgL_ID","imgR_ID","linedress","linedressed","linedressed_detor","detour_trial","testedstates","currentstate","otherstate","problems","smooth","distraction","strategies","easier","similar","comments"
"null","","color_black","541693","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","544704","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","545744","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","546247","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1244","","rt_thecrossant_black","547214","","black_plus_sign","","","","","49","","","1","0.9722222222222222","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","547317","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","550330","","black_plus_sign","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","550759","","blue","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","551262","","blue","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1604.800000000745","","rt_thecrossant_black","552840","","black_plus_sign","","","","","49","","","1","0.972972972972973","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","552943","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","555956","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","556924","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","557426","","yellow","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","558464","","black_plus_sign","","","","","null","","","","0.972972972972973","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","558568","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","561583","","black_plus_sign","","","","","null","US_Cities_List/newhope.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","562497","","blue","","","","","null","US_Cities_List/newhope.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","563000","","blue","","","","","null","US_Cities_List/newhope.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1203.4000000003725","","rt_thecrossant_black","564092","","black_plus_sign","","","","","49","","","1","0.9736842105263158","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","564196","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","567212","","black_plus_sign","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","567637","","yellow","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","568139","","yellow","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1729.5999999996275","","rt_thecrossant_black","569721","","black_plus_sign","","","","","50","","","1","0.9743589743589743","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","569824","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","572839","","black_plus_sign","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","573286","","yellow","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","573788","","yellow","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"927.6999999992549","","rt_thecrossant_black","575348","","black_plus_sign","","","","","50","","","1","0.975","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","575452","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","578463","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","579558","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","580061","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"908.4000000003725","","rt_thecrossant_black","580973","","black_plus_sign","","","","","50","","","1","0.975609756097561","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","581076","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","584091","","black_plus_sign","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","584810","","yellow","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","585313","","yellow","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1489.5999999996275","","rt_thecrossant_black","586601","","black_plus_sign","","","","","50","","","1","0.9761904761904762","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","586705","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","589719","","black_plus_sign","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","590545","","yellow","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","591048","","yellow","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1232.8999999985099","","rt_thecrossant_black","592228","","black_plus_sign","","","","","50","","","1","0.9767441860465116","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","592331","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","595343","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","596366","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","596868","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1049.199999999255","","rt_thecrossant_black","597852","","black_plus_sign","","","","","49","","","1","0.9772727272727273","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","597956","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","600972","","black_plus_sign","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","601862","","blue","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","602365","","blue","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1604.5","","rt_thecrossant_black","603482","","black_plus_sign","","","","","49","","","1","0.9777777777777777","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","603585","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","606596","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","607180","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","607683","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1554.800000000745","","rt_thecrossant_black","609105","","black_plus_sign","","","","","50","","","1","0.9782608695652174","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","609208","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","612223","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","612853","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","613356","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"999.3000000007451","","rt_thecrossant_black","614732","","black_plus_sign","","","","","50","","","1","0.9787234042553191","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","614836","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","617848","","black_plus_sign","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","618893","","blue","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","619396","","blue","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1309.0999999996275","","rt_thecrossant_black","620358","","black_plus_sign","","","","","49","","","1","0.9791666666666666","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","620461","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","623475","","black_plus_sign","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","624098","","blue","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","624602","","blue","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1414","","rt_thecrossant_black","625986","","black_plus_sign","","","","","49","","","1","0.9795918367346939","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","626089","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","629103","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","629776","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","630280","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1266.9000000003725","","rt_thecrossant_black","631614","","black_plus_sign","","","","","49","","","1","0.98","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","631718","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","634728","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","635139","","blue","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","635642","","blue","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1417.4000000003725","","rt_thecrossant_black","637238","","black_plus_sign","","","","","49","","","1","0.9803921568627451","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","637342","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","640355","","black_plus_sign","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","640768","","blue","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","641271","","blue","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1063.800000000745","","rt_thecrossant_black","642865","","black_plus_sign","","","","","49","","","1","0.9807692307692307","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","642968","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","645982","","black_plus_sign","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","646882","","blue","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","647385","","blue","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.4000000003725","","rt_thecrossant_black","648493","","black_plus_sign","","","","","49","","","1","0.9811320754716981","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","648596","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","651610","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","652536","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","653039","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1391","","rt_thecrossant_black","654120","","black_plus_sign","","","","","49","","","1","0.9814814814814815","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","654224","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","657239","","black_plus_sign","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","657821","","yellow","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","658325","","yellow","","","","","null","US_Cities_List/peoria.png","US_Cities_List/gatlinburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1685.5999999996275","","rt_thecrossant_black","659748","","black_plus_sign","","","","","50","","","1","0.9818181818181818","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","659852","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","662865","","black_plus_sign","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","663622","","blue","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","664125","","blue","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1077","","rt_thecrossant_black","665375","","black_plus_sign","","","","","49","","","1","0.9821428571428571","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","665479","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","668492","","black_plus_sign","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","669223","","yellow","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","669726","","yellow","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1234.300000000745","","rt_thecrossant_black","671003","","black_plus_sign","","","","","50","","","1","0.9824561403508771","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","671107","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","674122","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","674588","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","675091","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1162.4000000003725","","rt_thecrossant_black","676632","","black_plus_sign","","","","","49","","","1","0.9827586206896551","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","676736","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","679750","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","680286","","blue","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","680789","","blue","","","","","null","US_Cities_List/carmel.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"800.6999999992549","","rt_thecrossant_black","682261","","black_plus_sign","","","","","49","","","1","0.9830508474576272","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","682365","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","685376","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","685784","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","686287","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/shreveport.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"940.1999999992549","","rt_thecrossant_black","687886","","black_plus_sign","","","","","49","","","1","0.9833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","687990","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","691001","","black_plus_sign","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","691507","","yellow","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","692010","","yellow","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","693510","","black_plus_sign","","","","","null","","","","0.9833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","693614","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","696625","","black_plus_sign","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","697217","","blue","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","697720","","blue","","","","","null","US_Cities_List/boulder.png","US_Cities_List/newhope.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"626.3000000007451","","rt_thecrossant_black","699136","","black_plus_sign","","","","","49","","","1","0.9836065573770492","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","699240","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_break","759245","","learn_break","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","760247","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","763259","","black_plus_sign","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","764302","","yellow","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","764805","","yellow","","","","","null","US_Cities_List/huntsville.png","US_Cities_List/leesburg.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"790.7000000011176","","rt_thecrossant_black","765769","","black_plus_sign","","","","","50","","","1","0.9838709677419355","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","765871","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","768886","","black_plus_sign","","","","","null","US_Cities_List/carmel.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","769572","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","770075","","yellow","","","","","null","US_Cities_List/carmel.png","US_Cities_List/hotsprings.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1611.800000000745","","rt_thecrossant_black","771397","","black_plus_sign","","","","","50","","","1","0.9841269841269841","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","771501","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","774516","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","775562","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","776065","","yellow","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"992.3000000007451","","rt_thecrossant_black","777027","","black_plus_sign","","","","","50","","","1","0.984375","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","777131","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","780143","","black_plus_sign","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","781047","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","781550","","blue","","","","","null","US_Cities_List/leesburg.png","US_Cities_List/huntsville.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1322.5","","rt_thecrossant_black","782653","","black_plus_sign","","","","","49","","","1","0.9846153846153847","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","782757","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","785772","","black_plus_sign","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","786382","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","786886","","blue","","","","","null","US_Cities_List/hotsprings.png","US_Cities_List/carmel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1278.5999999996275","","rt_thecrossant_black","788283","","black_plus_sign","","","","","49","","","1","0.9848484848484849","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","788388","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","791401","","black_plus_sign","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","791951","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","792454","","blue","","","","","null","US_Cities_List/shreveport.png","US_Cities_List/boulder.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1703.3999999985099","","rt_thecrossant_black","793910","","black_plus_sign","","","","","49","","","1","0.9850746268656716","","","","","","","","","","","","","","","","","","","","","","","","","",""
