rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,,
495.6999998,,rt_plussign_withcolor,301542,blue,,,,,49,US_Cities_List/mm_gatlinburg.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,302448,black_plus_sign,,,,,null,,,0.961538462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,302550,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),305069,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),306035,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,306537,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196.2,,rt_thecrossant_black,307574,black_plus_sign,,,,,49,,,0.962962963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,307677,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),310193,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),310969,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,311471,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301.6,,rt_thecrossant_black,312699,black_plus_sign,,,,,50,,,0.964285714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,312801,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),315317,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),316109,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,316610,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047.4,,rt_thecrossant_black,317830,black_plus_sign,,,,,49,,,0.965517241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,317933,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),320450,black_plus_sign,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),320959,blue,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,321460,blue,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001.9,,rt_thecrossant_black,322955,black_plus_sign,,,,,49,,,0.966666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,323057,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),325572,black_plus_sign,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),326379,blue,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,326880,blue,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912.4000001,,rt_thecrossant_black,328077,black_plus_sign,,,,,49,,,0.967741935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,328195,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),330711,black_plus_sign,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),331373,blue,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,331875,blue,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938.8000002,,rt_thecrossant_black,333217,black_plus_sign,,,,,49,,,0.96875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,333319,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),335838,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),336839,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.5,,rt_plussign_withcolor,337341,blue,,,,,49,US_Cities_List/nat_boulder.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,338344,black_plus_sign,,,,,null,,,0.96969697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,338450,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),340965,black_plus_sign,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),341969,green,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,342471,green,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106.6,,rt_thecrossant_black,343470,black_plus_sign,,,,,50,,,0.970588235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,343573,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),346094,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),346998,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,347500,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115.9,,rt_thecrossant_black,348601,black_plus_sign,,,,,49,,,0.971428571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,348703,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),351223,black_plus_sign,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),351986,blue,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,352487,blue,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112.6,,rt_thecrossant_black,353729,black_plus_sign,,,,,49,,,0.972222222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,353831,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),356353,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),356877,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,357378,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890.2,,rt_thecrossant_black,358859,black_plus_sign,,,,,50,,,0.972972973,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,358961,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),361478,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),362560,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,363061,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691.5,,rt_thecrossant_black,363984,black_plus_sign,,,,,49,,,0.973684211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,364086,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),366600,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),367298,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,367809,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298.5,,rt_thecrossant_black,369114,black_plus_sign,,,,,50,,,0.948717949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,369217,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),371739,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),372489,green,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.8,,rt_plussign_withcolor,372991,green,,,,,50,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,374244,black_plus_sign,,,,,null,,,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,374348,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),376864,black_plus_sign,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),377518,green,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,378019,green,,,,,null,US_Cities_List/mm_gatlinburg.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023.7,,rt_thecrossant_black,379370,black_plus_sign,,,,,50,,,0.951219512,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,379473,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),381992,black_plus_sign,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),382822,green,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,383323,green,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887.5999999,,rt_thecrossant_black,384497,black_plus_sign,,,,,50,,,0.952380952,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,384600,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),387115,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),388177,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,,rt_plussign_withcolor,388678,green,,,,,50,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,389621,black_plus_sign,,,,,null,,,0.953488372,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,389723,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),392238,black_plus_sign,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),393115,green,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.3000002,,rt_plussign_withcolor,393617,green,,,,,50,US_Cities_List/nat_peoria.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,394743,black_plus_sign,,,,,null,,,0.954545455,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,394856,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),397374,black_plus_sign,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),398287,blue,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,398788,blue,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239.2,,rt_thecrossant_black,399879,black_plus_sign,,,,,49,,,0.955555556,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,399981,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),402494,black_plus_sign,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),403162,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,403665,blue,,,,,null,US_Cities_List/nat_leesburg.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047.7,,rt_thecrossant_black,405000,black_plus_sign,,,,,49,,,0.956521739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,405102,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),407616,black_plus_sign,,,,,null,US_Cities_List/mm_newhope.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),408274,blue,,,,,null,US_Cities_List/mm_newhope.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.0999999,,rt_plussign_withcolor,408777,blue,,,,,49,US_Cities_List/mm_newhope.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,410123,black_plus_sign,,,,,null,,,0.957446809,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,410224,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),412745,black_plus_sign,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),413255,blue,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.4000001,,rt_plussign_withcolor,413757,blue,,,,,49,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,415253,black_plus_sign,,,,,null,,,0.958333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,415355,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),417875,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),418684,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,419186,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781.5,,rt_thecrossant_black,420381,black_plus_sign,,,,,50,,,0.959183673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,420483,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),422998,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),423503,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,424004,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994.3,,rt_thecrossant_black,425503,black_plus_sign,,,,,50,,,0.96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,425605,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),428121,black_plus_sign,,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),429059,green,,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,429560,green,,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818.9000001,,rt_thecrossant_black,430629,black_plus_sign,,,,,50,,,0.960784314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,430732,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),433247,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),433808,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,434309,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215.7,,rt_thecrossant_black,435753,black_plus_sign,,,,,49,,,0.961538462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,435855,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),438389,black_plus_sign,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),439413,green,,,,,null,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.2,,rt_plussign_withcolor,439914,green,,,,,50,US_Cities_List/nat_shreveport.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,440894,black_plus_sign,,,,,null,,,0.962264151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,441005,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),443527,black_plus_sign,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),444525,blue,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,445027,blue,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351.9,,rt_thecrossant_black,446033,black_plus_sign,,,,,49,,,0.962962963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,446135,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),448650,black_plus_sign,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),449314,green,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,449816,green,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115.2,,rt_thecrossant_black,451156,black_plus_sign,,,,,50,,,0.963636364,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,451258,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),453776,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),454471,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,454973,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,rt_thecrossant_black,456283,black_plus_sign,,,,,49,,,0.964285714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,456385,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),458899,black_plus_sign,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),459524,green,,,,,null,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.7,,rt_plussign_withcolor,460026,green,,,,,50,US_Cities_List/mm_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,461405,black_plus_sign,,,,,null,,,0.964912281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,461507,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),464028,black_plus_sign,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),464832,green,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,465334,green,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828.5,,rt_thecrossant_black,466534,black_plus_sign,,,,,50,,,0.965517241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,466646,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),469162,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),469888,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,470389,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130.6,,rt_thecrossant_black,471668,black_plus_sign,,,,,50,,,0.966101695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,471771,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),474287,black_plus_sign,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),475264,green,,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/nat_shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
